regime,n,nb,ratio,skew,pc,kp,kvs,kv_big,kv_mean,t_mean_us,t_max_us,t_skew_us,alpha
pure,2,1,0.5,4.0,0,0,128,512,320,393.985,402.276,401.439,0.899
pure,2,1,0.5,4.0,0,0,256,1024,640,397.54,407.779,406.565,0.8814
pure,2,1,0.5,4.0,0,0,512,2048,1280,410.945,429.38,402.5,-0.4581
pure,2,1,0.5,4.0,0,0,1024,4096,2560,419.87,428.129,419.3,-0.069
pure,2,1,0.5,4.0,0,0,2048,8192,5120,447.839,449.376,450.529,1.7502
pure,2,1,0.5,4.0,0,0,4096,16384,10240,464.609,490.373,464.033,-0.0224
pure,2,1,0.5,4.0,0,0,8192,32768,20480,494.818,526.913,497.022,0.0687
mixed,2,1,0.5,4.0,16,0,128,512,320,443.585,435.073,435.744,
mixed,2,1,0.5,4.0,16,0,256,1024,640,432.735,446.91,447.587,1.0478
mixed,2,1,0.5,4.0,16,0,512,2048,1280,452.992,468.804,476.451,1.4836
mixed,2,1,0.5,4.0,16,0,1024,4096,2560,473.415,505.19,507.938,1.0865
mixed,2,1,0.5,4.0,16,0,2048,8192,5120,523.648,583.907,580.164,0.9379
mixed,2,1,0.5,4.0,16,0,4096,16384,10240,619.653,735.103,733.925,0.9898
mixed,2,1,0.5,4.0,16,0,8192,32768,20480,816.292,1041.186,1044.901,1.0165
mixed,2,1,0.5,4.0,16,512,128,512,320,482.593,480.866,482.911,
mixed,2,1,0.5,4.0,16,512,256,1024,640,486.052,471.075,475.778,
mixed,2,1,0.5,4.0,16,512,512,2048,1280,482.082,496.611,493.789,0.8058
mixed,2,1,0.5,4.0,16,512,1024,4096,2560,510.977,527.362,528.899,1.0938
mixed,2,1,0.5,4.0,16,512,2048,8192,5120,547.394,609.603,608.29,0.9789
mixed,2,1,0.5,4.0,16,512,4096,16384,10240,644.162,738.369,763.908,1.2711
mixed,2,1,0.5,4.0,16,512,8192,32768,20480,815.107,1039.751,1045.029,1.0235
mixed,2,1,0.5,4.0,16,1024,128,512,320,502.656,512.991,494.564,-0.783
mixed,2,1,0.5,4.0,16,1024,256,1024,640,503.623,488.672,512.962,
mixed,2,1,0.5,4.0,16,1024,512,2048,1280,496.545,494.178,493.633,
mixed,2,1,0.5,4.0,16,1024,1024,4096,2560,505.091,531.905,533.67,1.0658
mixed,2,1,0.5,4.0,16,1024,2048,8192,5120,549.954,599.393,614.432,1.3042
mixed,2,1,0.5,4.0,16,1024,4096,16384,10240,648.0,760.867,760.291,0.9949
mixed,2,1,0.5,4.0,16,1024,8192,32768,20480,836.224,1041.509,1066.307,1.1208
mixed,2,1,0.5,4.0,16,2048,128,512,320,506.24,500.769,504.45,
mixed,2,1,0.5,4.0,16,2048,256,1024,640,528.608,552.484,511.556,-0.7142
mixed,2,1,0.5,4.0,16,2048,512,2048,1280,540.321,554.079,549.123,0.6398
mixed,2,1,0.5,4.0,16,2048,1024,4096,2560,520.45,531.94,531.007,0.9188
mixed,2,1,0.5,4.0,16,2048,2048,8192,5120,557.569,607.779,608.196,1.0083
mixed,2,1,0.5,4.0,16,2048,4096,16384,10240,643.267,750.077,762.952,1.1205
mixed,2,1,0.5,4.0,16,2048,8192,32768,20480,835.555,1055.111,1067.877,1.0581
mixed,2,1,0.5,4.0,16,4096,128,512,320,544.514,547.621,540.614,-1.2552
mixed,2,1,0.5,4.0,16,4096,256,1024,640,549.892,544.542,540.355,
mixed,2,1,0.5,4.0,16,4096,512,2048,1280,575.102,625.573,572.704,-0.0475
mixed,2,1,0.5,4.0,16,4096,1024,4096,2560,611.97,621.888,622.177,1.0291
mixed,2,1,0.5,4.0,16,4096,2048,8192,5120,642.884,606.019,698.241,
mixed,2,1,0.5,4.0,16,4096,4096,16384,10240,650.884,768.263,764.258,0.9659
mixed,2,1,0.5,4.0,16,4096,8192,32768,20480,842.506,1058.344,1067.045,1.0403
mixed,2,1,0.5,4.0,16,8192,128,512,320,626.208,622.4,616.77,
mixed,2,1,0.5,4.0,16,8192,256,1024,640,618.945,619.84,620.038,1.2212
mixed,2,1,0.5,4.0,16,8192,512,2048,1280,618.533,618.856,617.153,-4.2724
mixed,2,1,0.5,4.0,16,8192,1024,4096,2560,671.653,783.332,692.323,0.1851
mixed,2,1,0.5,4.0,16,8192,2048,8192,5120,748.225,780.453,773.057,0.7705
mixed,2,1,0.5,4.0,16,8192,4096,16384,10240,819.521,767.396,927.264,
mixed,2,1,0.5,4.0,16,8192,8192,32768,20480,842.434,1069.925,1070.693,1.0034
mixed,2,1,0.5,4.0,16,16384,128,512,320,774.593,772.067,768.385,
mixed,2,1,0.5,4.0,16,16384,256,1024,640,769.958,770.728,774.819,6.313
mixed,2,1,0.5,4.0,16,16384,512,2048,1280,765.571,777.343,776.836,0.9569
mixed,2,1,0.5,4.0,16,16384,1024,4096,2560,777.699,775.848,768.002,
mixed,2,1,0.5,4.0,16,16384,2048,8192,5120,866.245,1090.243,919.17,0.2363
mixed,2,1,0.5,4.0,16,16384,4096,16384,10240,1031.969,1090.662,1082.213,0.856
mixed,2,1,0.5,4.0,16,16384,8192,32768,20480,1159.238,1072.136,1390.852,
mixed,2,1,0.5,4.0,32,0,128,512,320,462.753,470.178,473.633,1.4653
mixed,2,1,0.5,4.0,32,0,256,1024,640,485.795,496.353,496.355,1.0002
mixed,2,1,0.5,4.0,32,0,512,2048,1280,502.211,535.91,529.12,0.7985
mixed,2,1,0.5,4.0,32,0,1024,4096,2560,552.516,613.19,609.12,0.9329
mixed,2,1,0.5,4.0,32,0,2048,8192,5120,634.596,764.417,753.378,0.915
mixed,2,1,0.5,4.0,32,0,4096,16384,10240,829.637,1073.603,1075.586,1.0081
mixed,2,1,0.5,4.0,32,0,8192,32768,20480,1211.426,1673.829,1673.931,1.0002
mixed,2,1,0.5,4.0,32,512,128,512,320,547.911,558.272,544.642,-0.3155
mixed,2,1,0.5,4.0,32,512,256,1024,640,573.186,587.78,548.033,-1.7235
mixed,2,1,0.5,4.0,32,512,512,2048,1280,595.65,614.629,580.673,-0.7891
mixed,2,1,0.5,4.0,32,512,1024,4096,2560,646.95,688.227,645.475,-0.0357
mixed,2,1,0.5,4.0,32,512,2048,8192,5120,726.851,756.708,806.434,2.6655
mixed,2,1,0.5,4.0,32,512,4096,16384,10240,833.537,1059.713,1057.286,0.9893
mixed,2,1,0.5,4.0,32,512,8192,32768,20480,1210.023,1681.059,1671.464,0.9796
mixed,2,1,0.5,4.0,32,1024,128,512,320,545.954,548.642,538.689,-2.7028
mixed,2,1,0.5,4.0,32,1024,256,1024,640,567.94,595.334,556.803,-0.4065
mixed,2,1,0.5,4.0,32,1024,512,2048,1280,602.911,633.119,594.466,-0.2796
mixed,2,1,0.5,4.0,32,1024,1024,4096,2560,656.518,711.044,656.861,0.0063
mixed,2,1,0.5,4.0,32,1024,2048,8192,5120,746.176,859.747,805.215,0.5198
