layer,tokens,time_us
embedding,1,3.89333
embedding,2,4.14967
embedding,3,4.469
embedding,4,4.40567
embedding,5,4.86333
embedding,6,5.045
embedding,7,5.344
embedding,8,5.58933
embedding,9,5.93067
embedding,10,6.26133
embedding,11,6.49533
embedding,12,6.78433
embedding,13,7.072
embedding,14,7.47733
embedding,15,7.616
embedding,16,7.60533
embedding,20,3.18933
embedding,24,3.25333
embedding,28,3.21067
embedding,32,3.136
embedding,36,3.15733
embedding,40,3.24267
embedding,44,3.27467
embedding,48,3.17867
embedding,52,3.33867
embedding,56,3.34933
embedding,60,3.38133
embedding,64,3.11467
embedding,80,3.189
embedding,96,3.168
embedding,112,3.275
embedding,128,3.33867
embedding,144,3.60533
embedding,160,3.63733
embedding,176,3.776
embedding,192,3.72267
embedding,208,3.81933
embedding,224,3.80833
embedding,240,3.89367
embedding,256,3.904
embedding,272,4.25633
embedding,288,4.256
embedding,304,4.32
embedding,320,4.38433
embedding,336,4.448
embedding,352,4.44733
embedding,368,4.57633
embedding,384,4.512
embedding,400,4.88567
embedding,416,4.992
embedding,432,5.03467
embedding,448,5.024
embedding,464,5.056
embedding,480,5.14133
embedding,496,5.173
embedding,512,5.20533
embedding,528,5.23767
embedding,544,5.68533
embedding,560,5.67467
embedding,576,5.664
embedding,592,5.696
embedding,608,5.68567
embedding,624,5.78133
embedding,640,5.82433
embedding,656,5.74933
embedding,672,5.80267
embedding,688,5.781
embedding,704,5.82467
embedding,720,5.86667
embedding,736,5.83467
embedding,752,5.83533
embedding,768,5.90933
embedding,784,5.94133
embedding,800,5.96267
embedding,816,5.94133
embedding,832,6.03733
embedding,848,5.97333
embedding,864,6.027
embedding,880,6.05867
embedding,896,6.06933
embedding,912,6.12333
embedding,928,6.15467
embedding,944,6.16533
embedding,960,6.22933
embedding,976,6.28267
embedding,992,6.31467
embedding,1008,6.41067
embedding,1024,6.44233
embedding,1040,6.464
embedding,1056,6.656
embedding,1072,6.88
embedding,1088,6.90133
embedding,1104,6.93267
embedding,1120,6.92233
embedding,1136,7.08267
embedding,1152,7.04
embedding,1168,7.09333
embedding,1184,7.00767
embedding,1200,7.03967
embedding,1216,7.18933
embedding,1232,7.30667
embedding,1248,7.16767
embedding,1264,7.232
embedding,1280,7.21067
embedding,1296,7.168
embedding,1312,7.253
embedding,1328,7.328
embedding,1344,7.30667
embedding,1360,7.328
embedding,1376,7.33867
embedding,1392,7.50967
embedding,1408,7.40267
embedding,1424,7.47733
embedding,1440,7.45633
embedding,1456,7.424
embedding,1472,7.49867
embedding,1488,7.47733
embedding,1504,7.616
embedding,1520,7.616
embedding,1536,7.808
embedding,1552,7.669
embedding,1568,7.63767
embedding,1584,7.73333
embedding,1600,7.92533
embedding,1616,7.76567
embedding,1632,7.861
embedding,1648,8.02067
embedding,1664,7.95733
embedding,1680,7.94667
embedding,1696,8.02
embedding,1712,8.17033
embedding,1728,8.16
embedding,1744,8.06433
embedding,1760,8.043
embedding,1776,8.13867
embedding,1792,8.18133
embedding,1808,8.18167
embedding,1824,8.192
embedding,1840,8.288
embedding,1856,8.19233
embedding,1872,8.288
embedding,1888,8.25633
embedding,1904,8.224
embedding,1920,8.32
embedding,1936,8.256
embedding,1952,8.32
embedding,1968,8.352
embedding,1984,8.41633
embedding,2000,8.416
embedding,2016,8.46933
embedding,2032,8.49067
embedding,2048,8.51167
final_layernorm,1,2.74133
final_layernorm,2,2.69867
final_layernorm,3,2.65633
final_layernorm,4,2.66667
final_layernorm,5,2.65567
final_layernorm,6,2.66667
final_layernorm,7,2.67733
final_layernorm,8,2.677
final_layernorm,9,2.73067
final_layernorm,10,2.70933
final_layernorm,11,2.77333
final_layernorm,12,2.73067
final_layernorm,13,2.72033
final_layernorm,14,2.688
final_layernorm,15,2.69867
final_layernorm,16,2.72
final_layernorm,20,2.70933
final_layernorm,24,2.68833
final_layernorm,28,2.73067
final_layernorm,32,2.75233
final_layernorm,36,2.74133
final_layernorm,40,2.784
final_layernorm,44,2.73067
final_layernorm,48,2.72
final_layernorm,52,2.77333
final_layernorm,56,2.77333
final_layernorm,60,2.77333
final_layernorm,64,2.784
final_layernorm,80,2.80533
final_layernorm,96,2.82667
final_layernorm,112,3.051
final_layernorm,128,3.115
final_layernorm,144,3.39267
final_layernorm,160,3.44533
final_layernorm,176,3.509
final_layernorm,192,3.58467
final_layernorm,208,3.65867
final_layernorm,224,3.78633
final_layernorm,240,3.79667
final_layernorm,256,4.032
final_layernorm,272,4.416
final_layernorm,288,4.50133
final_layernorm,304,4.523
final_layernorm,320,4.69333
final_layernorm,336,4.72567
final_layernorm,352,4.84267
final_layernorm,368,4.82133
final_layernorm,384,5.00267
final_layernorm,400,5.323
final_layernorm,416,5.47167
final_layernorm,432,5.621
final_layernorm,448,5.589
final_layernorm,464,5.73867
final_layernorm,480,5.76
final_layernorm,496,5.824
final_layernorm,512,5.90933
final_layernorm,528,6.00533
final_layernorm,544,6.56
final_layernorm,560,6.53833
final_layernorm,576,6.54933
final_layernorm,592,6.70933
final_layernorm,608,6.82667
final_layernorm,624,6.741
final_layernorm,640,6.92267
final_layernorm,656,6.98633
final_layernorm,672,7.30667
final_layernorm,688,7.424
final_layernorm,704,7.488
final_layernorm,720,7.648
final_layernorm,736,7.712
final_layernorm,752,7.66933
final_layernorm,768,7.95733
final_layernorm,784,7.904
final_layernorm,800,8.288
final_layernorm,816,8.38367
final_layernorm,832,8.46933
final_layernorm,848,8.60833
final_layernorm,864,8.72567
final_layernorm,880,8.61867
final_layernorm,896,8.608
final_layernorm,912,8.85367
final_layernorm,928,9.00267
