pc,n_label,skew_rate_label,kv_big_label,kp_label,alpha,n_samples
0,n<=128,sr<=15%,kvB<=16k,kp=0,0.0859,4
0,n<=128,sr<=15%,kvB<=1k,kp=0,0.4938,4
0,n<=128,sr<=15%,kvB<=32k,kp=0,0.0766,2
0,n<=128,sr<=15%,kvB<=4k,kp=0,0.1345,4
0,n<=128,sr<=40%,kvB<=16k,kp=0,0.1404,2
0,n<=128,sr<=40%,kvB<=1k,kp=0,0.4133,2
0,n<=128,sr<=40%,kvB<=32k,kp=0,0.1237,1
0,n<=128,sr<=40%,kvB<=4k,kp=0,0.2485,2
0,n<=128,sr<=5%,kvB<=16k,kp=0,0.104,8
0,n<=128,sr<=5%,kvB<=1k,kp=0,0.3151,8
0,n<=128,sr<=5%,kvB<=32k,kp=0,0.1038,4
0,n<=128,sr<=5%,kvB<=4k,kp=0,0.1057,8
0,n<=128,sr<=70%,kvB<=16k,kp=0,0.0004,2
0,n<=128,sr<=70%,kvB<=1k,kp=0,-0.0887,2
0,n<=128,sr<=70%,kvB<=32k,kp=0,-0.0017,1
0,n<=128,sr<=70%,kvB<=4k,kp=0,-0.0076,2
0,n<=128,sr>70%,kvB<=16k,kp=0,0.902,4
0,n<=128,sr>70%,kvB<=1k,kp=0,0.7252,4
0,n<=128,sr>70%,kvB<=32k,kp=0,0.909,2
0,n<=128,sr>70%,kvB<=4k,kp=0,0.8971,4
0,n<=16,sr<=15%,kvB<=16k,kp=0,0.1261,4
0,n<=16,sr<=15%,kvB<=1k,kp=0,0.6747,4
0,n<=16,sr<=15%,kvB<=32k,kp=0,0.1595,2
0,n<=16,sr<=15%,kvB<=4k,kp=0,-0.0833,4
0,n<=16,sr<=40%,kvB<=16k,kp=0,0.5045,4
0,n<=16,sr<=40%,kvB<=1k,kp=0,0.6415,4
0,n<=16,sr<=40%,kvB<=32k,kp=0,0.4466,2
0,n<=16,sr<=40%,kvB<=4k,kp=0,0.4318,4
0,n<=16,sr<=70%,kvB<=16k,kp=0,0.0464,2
0,n<=16,sr<=70%,kvB<=1k,kp=0,-0.4911,2
0,n<=16,sr<=70%,kvB<=32k,kp=0,0.065,1
0,n<=16,sr<=70%,kvB<=4k,kp=0,-0.3408,2
0,n<=16,sr>70%,kvB<=16k,kp=0,2.6653,4
0,n<=16,sr>70%,kvB<=1k,kp=0,-0.0195,4
0,n<=16,sr>70%,kvB<=32k,kp=0,2.2565,2
0,n<=16,sr>70%,kvB<=4k,kp=0,3.5298,4
0,n<=2,sr<=70%,kvB<=16k,kp=0,0.419,2
0,n<=2,sr<=70%,kvB<=1k,kp=0,1.0458,2
0,n<=2,sr<=70%,kvB<=32k,kp=0,0.1566,1
0,n<=2,sr<=70%,kvB<=4k,kp=0,0.6473,2
0,n<=256,sr<=15%,kvB<=16k,kp=0,0.0285,4
0,n<=256,sr<=15%,kvB<=1k,kp=0,0.3583,4
0,n<=256,sr<=15%,kvB<=32k,kp=0,0.0267,2
0,n<=256,sr<=15%,kvB<=4k,kp=0,0.0243,4
0,n<=256,sr<=40%,kvB<=16k,kp=0,-0.0029,2
0,n<=256,sr<=40%,kvB<=1k,kp=0,0.3982,2
0,n<=256,sr<=40%,kvB<=32k,kp=0,0.0015,1
0,n<=256,sr<=40%,kvB<=4k,kp=0,-0.0013,2
0,n<=256,sr<=5%,kvB<=16k,kp=0,0.0257,8
0,n<=256,sr<=5%,kvB<=1k,kp=0,0.3034,8
0,n<=256,sr<=5%,kvB<=32k,kp=0,0.0288,4
0,n<=256,sr<=5%,kvB<=4k,kp=0,0.0105,8
0,n<=256,sr<=70%,kvB<=16k,kp=0,-0.0061,2
0,n<=256,sr<=70%,kvB<=1k,kp=0,-0.0598,2
0,n<=256,sr<=70%,kvB<=32k,kp=0,-0.0037,1
