layer,tokens,time_us
embedding,1,3.232
embedding,2,3.45567
embedding,3,3.65933
embedding,4,4.149
embedding,5,4.30933
embedding,6,4.53333
embedding,7,4.99167
embedding,8,4.99233
embedding,9,5.37633
embedding,10,5.63233
embedding,11,5.97333
embedding,12,6.23967
embedding,13,6.61333
embedding,14,6.86967
embedding,15,7.18933
embedding,16,7.16767
embedding,20,2.97633
embedding,24,2.80567
embedding,28,2.89067
embedding,32,2.82633
embedding,36,2.99767
embedding,40,2.912
embedding,44,3.01867
embedding,48,2.80567
embedding,52,2.93333
embedding,56,2.81633
embedding,60,3.22167
embedding,64,2.912
embedding,80,2.95433
embedding,96,3.083
embedding,112,3.18967
embedding,128,3.22133
embedding,144,3.53067
embedding,160,3.60533
embedding,176,3.61567
embedding,192,3.63767
embedding,208,3.68
embedding,224,3.819
embedding,240,3.94633
embedding,256,3.968
embedding,272,4.629
embedding,288,4.45867
embedding,304,4.736
embedding,320,4.61833
embedding,336,4.768
embedding,352,4.75733
embedding,368,4.90667
embedding,384,4.896
embedding,400,5.237
embedding,416,5.248
embedding,432,5.344
embedding,448,5.43967
embedding,464,5.48267
embedding,480,5.36533
embedding,496,5.54667
embedding,512,5.68533
embedding,528,5.82433
embedding,544,5.76
embedding,560,5.771
embedding,576,5.952
embedding,592,5.89867
embedding,608,6.016
embedding,624,6.10133
embedding,640,6.069
embedding,656,6.11167
embedding,672,6.13333
embedding,688,6.18667
embedding,704,6.27233
embedding,720,6.28267
embedding,736,6.33667
embedding,752,6.39933
embedding,768,6.379
embedding,784,6.57067
embedding,800,6.53967
embedding,816,6.61367
embedding,832,6.53867
embedding,848,6.699
embedding,864,6.70933
embedding,880,6.816
embedding,896,6.816
embedding,912,6.848
embedding,928,6.98667
embedding,944,7.12533
embedding,960,7.14633
embedding,976,7.10367
embedding,992,7.45633
embedding,1008,7.424
embedding,1024,7.47767
embedding,1040,7.659
embedding,1056,7.79767
embedding,1072,7.89333
embedding,1088,7.947
embedding,1104,7.94667
embedding,1120,8.14933
embedding,1136,8.10633
embedding,1152,8.06433
embedding,1168,8.011
embedding,1184,8.14933
embedding,1200,8.32
embedding,1216,8.23433
embedding,1232,8.54367
embedding,1248,8.23467
embedding,1264,8.48
embedding,1280,8.416
embedding,1296,8.67233
embedding,1312,8.544
embedding,1328,8.565
embedding,1344,8.54367
embedding,1360,8.736
embedding,1376,8.67167
embedding,1392,8.66167
embedding,1408,8.73633
embedding,1424,8.949
embedding,1440,8.907
embedding,1456,8.96
embedding,1472,9.088
embedding,1488,9.09867
embedding,1504,9.07767
embedding,1520,9.22667
embedding,1536,9.25867
embedding,1552,9.44
embedding,1568,9.34367
embedding,1584,9.32267
embedding,1600,9.40833
embedding,1616,9.52567
embedding,1632,9.44033
embedding,1648,9.58933
embedding,1664,9.568
embedding,1680,9.93067
embedding,1696,9.65367
embedding,1712,9.685
embedding,1728,9.707
embedding,1744,9.85567
embedding,1760,9.803
embedding,1776,9.89833
embedding,1792,10.027
embedding,1808,10.0907
embedding,1824,10.155
embedding,1840,10.1657
embedding,1856,10.3893
embedding,1872,10.2827
embedding,1888,10.3147
embedding,1904,10.5177
embedding,1920,10.592
embedding,1936,10.7093
embedding,1952,10.6667
embedding,1968,10.6993
embedding,1984,10.8697
embedding,2000,10.8693
embedding,2016,11.0077
embedding,2032,11.136
embedding,2048,11.3493
embedding,2064,11.3067
embedding,2080,11.3277
embedding,2096,11.296
embedding,2112,11.2857
embedding,2128,11.4453
embedding,2144,11.6267
embedding,2160,11.5413
embedding,2176,11.6263
embedding,2192,11.766
embedding,2208,11.765
embedding,2224,11.8187
embedding,2240,11.819
embedding,2256,11.7547
embedding,2272,11.8397
embedding,2288,11.9257
embedding,2304,11.99
embedding,2320,12.0107
embedding,2336,12.0323
embedding,2352,12.3623
embedding,2368,12.1073
embedding,2384,12.2133
embedding,2400,12.2453
embedding,2416,12.4693
embedding,2432,12.5763
embedding,2448,12.736
embedding,2464,12.619
embedding,2480,12.8427
embedding,2496,12.7463
embedding,2512,13.003
embedding,2528,12.832
embedding,2544,12.832
embedding,2560,13.0667
embedding,2576,13.0667
embedding,2592,13.131
embedding,2608,13.1733
