regime,n,nb,ratio,skew,pc,kp,kvs,kv_big,kv_mean,t_mean_us,t_max_us,t_skew_us,alpha
mixed,2,1,0.5,4.0,64,1024,512,2048,1280,0,0,0,
mixed,2,1,0.5,4.0,64,1024,1024,4096,2560,0,0,0,
mixed,2,1,0.5,4.0,64,1024,2048,8192,5120,0,0,0,
mixed,2,1,0.5,4.0,64,1024,4096,16384,10240,0,0,0,
mixed,2,1,0.5,4.0,64,2048,128,512,320,0,0,0,
mixed,2,1,0.5,4.0,64,2048,256,1024,640,0,0,0,
mixed,2,1,0.5,4.0,64,2048,512,2048,1280,0,0,0,
mixed,2,1,0.5,4.0,64,2048,1024,4096,2560,0,0,0,
mixed,2,1,0.5,4.0,64,2048,2048,8192,5120,0,0,0,
mixed,2,1,0.5,4.0,64,2048,4096,16384,10240,0,0,0,
mixed,2,1,0.5,4.0,64,4096,128,512,320,0,0,0,
mixed,2,1,0.5,4.0,64,4096,256,1024,640,0,0,0,
mixed,2,1,0.5,4.0,64,4096,512,2048,1280,0,0,0,
mixed,2,1,0.5,4.0,64,4096,1024,4096,2560,0,0,0,
mixed,2,1,0.5,4.0,64,4096,2048,8192,5120,0,0,0,
mixed,2,1,0.5,4.0,64,4096,4096,16384,10240,0,0,0,
mixed,2,1,0.5,4.0,64,8192,128,512,320,0,0,0,
mixed,2,1,0.5,4.0,64,8192,256,1024,640,0,0,0,
mixed,2,1,0.5,4.0,64,8192,512,2048,1280,0,0,0,
mixed,2,1,0.5,4.0,64,8192,1024,4096,2560,0,0,0,
mixed,2,1,0.5,4.0,64,8192,2048,8192,5120,0,0,0,
mixed,2,1,0.5,4.0,64,8192,4096,16384,10240,0,0,0,
mixed,2,1,0.5,4.0,128,0,128,512,320,0,0,0,
mixed,2,1,0.5,4.0,128,0,256,1024,640,0,0,0,
mixed,2,1,0.5,4.0,128,0,512,2048,1280,0,0,0,
mixed,2,1,0.5,4.0,128,0,1024,4096,2560,0,0,0,
mixed,2,1,0.5,4.0,128,0,2048,8192,5120,0,0,0,
mixed,2,1,0.5,4.0,128,0,4096,16384,10240,0,0,0,
mixed,2,1,0.5,4.0,128,512,128,512,320,0,0,0,
mixed,2,1,0.5,4.0,128,512,256,1024,640,0,0,0,
mixed,2,1,0.5,4.0,128,512,512,2048,1280,0,0,0,
mixed,2,1,0.5,4.0,128,512,1024,4096,2560,0,0,0,
mixed,2,1,0.5,4.0,128,512,2048,8192,5120,0,0,0,
mixed,2,1,0.5,4.0,128,512,4096,16384,10240,0,0,0,
mixed,2,1,0.5,4.0,128,1024,128,512,320,0,0,0,
mixed,2,1,0.5,4.0,128,1024,256,1024,640,0,0,0,
mixed,2,1,0.5,4.0,128,1024,512,2048,1280,0,0,0,
mixed,2,1,0.5,4.0,128,1024,1024,4096,2560,0,0,0,
mixed,2,1,0.5,4.0,128,1024,2048,8192,5120,0,0,0,
mixed,2,1,0.5,4.0,128,1024,4096,16384,10240,0,0,0,
mixed,2,1,0.5,4.0,128,2048,128,512,320,0,0,0,
mixed,2,1,0.5,4.0,128,2048,256,1024,640,0,0,0,
mixed,2,1,0.5,4.0,128,2048,512,2048,1280,0,0,0,
mixed,2,1,0.5,4.0,128,2048,1024,4096,2560,0,0,0,
mixed,2,1,0.5,4.0,128,2048,2048,8192,5120,0,0,0,
mixed,2,1,0.5,4.0,128,2048,4096,16384,10240,0,0,0,
mixed,2,1,0.5,4.0,128,4096,128,512,320,0,0,0,
mixed,2,1,0.5,4.0,128,4096,256,1024,640,0,0,0,
mixed,2,1,0.5,4.0,128,4096,512,2048,1280,0,0,0,
mixed,2,1,0.5,4.0,128,4096,1024,4096,2560,0,0,0,
mixed,2,1,0.5,4.0,128,4096,2048,8192,5120,0,0,0,
mixed,2,1,0.5,4.0,128,4096,4096,16384,10240,0,0,0,
mixed,2,1,0.5,4.0,128,8192,128,512,320,0,0,0,
mixed,2,1,0.5,4.0,128,8192,256,1024,640,0,0,0,
mixed,2,1,0.5,4.0,128,8192,512,2048,1280,0,0,0,
mixed,2,1,0.5,4.0,128,8192,1024,4096,2560,0,0,0,
mixed,2,1,0.5,4.0,128,8192,2048,8192,5120,0,0,0,
mixed,2,1,0.5,4.0,128,8192,4096,16384,10240,0,0,0,
mixed,2,1,0.5,4.0,256,0,128,512,320,0,0,0,
mixed,2,1,0.5,4.0,256,0,256,1024,640,0,0,0,
mixed,2,1,0.5,4.0,256,0,512,2048,1280,0,0,0,
mixed,2,1,0.5,4.0,256,0,1024,4096,2560,0,0,0,
mixed,2,1,0.5,4.0,256,0,2048,8192,5120,0,0,0,
mixed,2,1,0.5,4.0,256,0,4096,16384,10240,0,0,0,
mixed,2,1,0.5,4.0,256,512,128,512,320,0,0,0,
mixed,2,1,0.5,4.0,256,512,256,1024,640,0,0,0,
mixed,2,1,0.5,4.0,256,512,512,2048,1280,0,0,0,
mixed,2,1,0.5,4.0,256,512,1024,4096,2560,0,0,0,
mixed,2,1,0.5,4.0,256,512,2048,8192,5120,0,0,0,
mixed,2,1,0.5,4.0,256,512,4096,16384,10240,0,0,0,
mixed,2,1,0.5,4.0,256,1024,128,512,320,0,0,0,
mixed,2,1,0.5,4.0,256,1024,256,1024,640,0,0,0,
mixed,2,1,0.5,4.0,256,1024,512,2048,1280,0,0,0,
mixed,2,1,0.5,4.0,256,1024,1024,4096,2560,0,0,0,
mixed,2,1,0.5,4.0,256,1024,2048,8192,5120,0,0,0,
mixed,2,1,0.5,4.0,256,1024,4096,16384,10240,0,0,0,
mixed,2,1,0.5,4.0,256,2048,128,512,320,0,0,0,
mixed,2,1,0.5,4.0,256,2048,256,1024,640,0,0,0,
mixed,2,1,0.5,4.0,256,2048,512,2048,1280,0,0,0,
mixed,2,1,0.5,4.0,256,2048,1024,4096,2560,0,0,0,
mixed,2,1,0.5,4.0,256,2048,2048,8192,5120,0,0,0,
mixed,2,1,0.5,4.0,256,2048,4096,16384,10240,0,0,0,
mixed,2,1,0.5,4.0,256,4096,128,512,320,0,0,0,
mixed,2,1,0.5,4.0,256,4096,256,1024,640,0,0,0,
mixed,2,1,0.5,4.0,256,4096,512,2048,1280,0,0,0,
mixed,2,1,0.5,4.0,256,4096,1024,4096,2560,0,0,0,
mixed,2,1,0.5,4.0,256,4096,2048,8192,5120,0,0,0,
mixed,2,1,0.5,4.0,256,4096,4096,16384,10240,0,0,0,
mixed,2,1,0.5,4.0,256,8192,128,512,320,0,0,0,
mixed,2,1,0.5,4.0,256,8192,256,1024,640,0,0,0,
mixed,2,1,0.5,4.0,256,8192,512,2048,1280,0,0,0,
mixed,2,1,0.5,4.0,256,8192,1024,4096,2560,0,0,0,
mixed,2,1,0.5,4.0,256,8192,2048,8192,5120,0,0,0,
mixed,2,1,0.5,4.0,256,8192,4096,16384,10240,0,0,0,
mixed,2,1,0.5,4.0,512,0,128,512,320,0,0,0,
mixed,2,1,0.5,4.0,512,0,256,1024,640,0,0,0,
mixed,2,1,0.5,4.0,512,0,512,2048,1280,0,0,0,
mixed,2,1,0.5,4.0,512,0,1024,4096,2560,0,0,0,
mixed,2,1,0.5,4.0,512,0,2048,8192,5120,0,0,0,
mixed,2,1,0.5,4.0,512,0,4096,16384,10240,0,0,0,
mixed,2,1,0.5,4.0,512,512,128,512,320,0,0,0,
mixed,2,1,0.5,4.0,512,512,256,1024,640,0,0,0,
mixed,2,1,0.5,4.0,512,512,512,2048,1280,0,0,0,
mixed,2,1,0.5,4.0,512,512,1024,4096,2560,0,0,0,
mixed,2,1,0.5,4.0,512,512,2048,8192,5120,0,0,0,
mixed,2,1,0.5,4.0,512,512,4096,16384,10240,0,0,0,
mixed,2,1,0.5,4.0,512,1024,128,512,320,0,0,0,
mixed,2,1,0.5,4.0,512,1024,256,1024,640,0,0,0,
mixed,2,1,0.5,4.0,512,1024,512,2048,1280,0,0,0,
mixed,2,1,0.5,4.0,512,1024,1024,4096,2560,0,0,0,
mixed,2,1,0.5,4.0,512,1024,2048,8192,5120,0,0,0,
mixed,2,1,0.5,4.0,512,1024,4096,16384,10240,0,0,0,
mixed,2,1,0.5,4.0,512,2048,128,512,320,0,0,0,
mixed,2,1,0.5,4.0,512,2048,256,1024,640,0,0,0,
mixed,2,1,0.5,4.0,512,2048,512,2048,1280,0,0,0,
mixed,2,1,0.5,4.0,512,2048,1024,4096,2560,0,0,0,
mixed,2,1,0.5,4.0,512,2048,2048,8192,5120,0,0,0,
mixed,2,1,0.5,4.0,512,2048,4096,16384,10240,0,0,0,
mixed,2,1,0.5,4.0,512,4096,128,512,320,0,0,0,
mixed,2,1,0.5,4.0,512,4096,256,1024,640,0,0,0,
mixed,2,1,0.5,4.0,512,4096,512,2048,1280,0,0,0,
mixed,2,1,0.5,4.0,512,4096,1024,4096,2560,0,0,0,
mixed,2,1,0.5,4.0,512,4096,2048,8192,5120,0,0,0,
mixed,2,1,0.5,4.0,512,4096,4096,16384,10240,0,0,0,
mixed,2,1,0.5,4.0,512,8192,128,512,320,0,0,0,
mixed,2,1,0.5,4.0,512,8192,256,1024,640,0,0,0,
mixed,2,1,0.5,4.0,512,8192,512,2048,1280,0,0,0,
mixed,2,1,0.5,4.0,512,8192,1024,4096,2560,0,0,0,
mixed,2,1,0.5,4.0,512,8192,2048,8192,5120,0,0,0,
mixed,2,1,0.5,4.0,512,8192,4096,16384,10240,0,0,0,
mixed,2,1,0.5,4.0,1024,0,128,512,320,0,0,0,
mixed,2,1,0.5,4.0,1024,0,256,1024,640,0,0,0,
mixed,2,1,0.5,4.0,1024,0,512,2048,1280,0,0,0,
mixed,2,1,0.5,4.0,1024,0,1024,4096,2560,0,0,0,
mixed,2,1,0.5,4.0,1024,0,2048,8192,5120,0,0,0,
mixed,2,1,0.5,4.0,1024,0,4096,16384,10240,0,0,0,
mixed,2,1,0.5,4.0,1024,512,128,512,320,0,0,0,
mixed,2,1,0.5,4.0,1024,512,256,1024,640,0,0,0,
mixed,2,1,0.5,4.0,1024,512,512,2048,1280,0,0,0,
mixed,2,1,0.5,4.0,1024,512,1024,4096,2560,0,0,0,
mixed,2,1,0.5,4.0,1024,512,2048,8192,5120,0,0,0,
mixed,2,1,0.5,4.0,1024,512,4096,16384,10240,0,0,0,
mixed,2,1,0.5,4.0,1024,1024,128,512,320,0,0,0,
mixed,2,1,0.5,4.0,1024,1024,256,1024,640,0,0,0,
mixed,2,1,0.5,4.0,1024,1024,512,2048,1280,0,0,0,
mixed,2,1,0.5,4.0,1024,1024,1024,4096,2560,0,0,0,
mixed,2,1,0.5,4.0,1024,1024,2048,8192,5120,0,0,0,
mixed,2,1,0.5,4.0,1024,1024,4096,16384,10240,0,0,0,
mixed,2,1,0.5,4.0,1024,2048,128,512,320,0,0,0,
mixed,2,1,0.5,4.0,1024,2048,256,1024,640,0,0,0,
mixed,2,1,0.5,4.0,1024,2048,512,2048,1280,0,0,0,
mixed,2,1,0.5,4.0,1024,2048,1024,4096,2560,0,0,0,
mixed,2,1,0.5,4.0,1024,2048,2048,8192,5120,0,0,0,
mixed,2,1,0.5,4.0,1024,2048,4096,16384,10240,0,0,0,
mixed,2,1,0.5,4.0,1024,4096,128,512,320,0,0,0,
mixed,2,1,0.5,4.0,1024,4096,256,1024,640,0,0,0,
mixed,2,1,0.5,4.0,1024,4096,512,2048,1280,0,0,0,
mixed,2,1,0.5,4.0,1024,4096,1024,4096,2560,0,0,0,
mixed,2,1,0.5,4.0,1024,4096,2048,8192,5120,0,0,0,
mixed,2,1,0.5,4.0,1024,4096,4096,16384,10240,0,0,0,
mixed,2,1,0.5,4.0,1024,8192,128,512,320,0,0,0,
mixed,2,1,0.5,4.0,1024,8192,256,1024,640,0,0,0,
mixed,2,1,0.5,4.0,1024,8192,512,2048,1280,0,0,0,
mixed,2,1,0.5,4.0,1024,8192,1024,4096,2560,0,0,0,
mixed,2,1,0.5,4.0,1024,8192,2048,8192,5120,0,0,0,
mixed,2,1,0.5,4.0,1024,8192,4096,16384,10240,0,0,0,
mixed,2,1,0.5,4.0,2048,0,128,512,320,0,0,0,
mixed,2,1,0.5,4.0,2048,0,256,1024,640,0,0,0,
mixed,2,1,0.5,4.0,2048,0,512,2048,1280,0,0,0,
mixed,2,1,0.5,4.0,2048,0,1024,4096,2560,0,0,0,
mixed,2,1,0.5,4.0,2048,0,2048,8192,5120,0,0,0,
mixed,2,1,0.5,4.0,2048,0,4096,16384,10240,0,0,0,
mixed,2,1,0.5,4.0,2048,512,128,512,320,0,0,0,
mixed,2,1,0.5,4.0,2048,512,256,1024,640,0,0,0,
mixed,2,1,0.5,4.0,2048,512,512,2048,1280,0,0,0,
mixed,2,1,0.5,4.0,2048,512,1024,4096,2560,0,0,0,
mixed,2,1,0.5,4.0,2048,512,2048,8192,5120,0,0,0,
mixed,2,1,0.5,4.0,2048,512,4096,16384,10240,0,0,0,
mixed,2,1,0.5,4.0,2048,1024,128,512,320,0,0,0,
mixed,2,1,0.5,4.0,2048,1024,256,1024,640,0,0,0,
mixed,2,1,0.5,4.0,2048,1024,512,2048,1280,0,0,0,
mixed,2,1,0.5,4.0,2048,1024,1024,4096,2560,0,0,0,
mixed,2,1,0.5,4.0,2048,1024,2048,8192,5120,0,0,0,
mixed,2,1,0.5,4.0,2048,1024,4096,16384,10240,0,0,0,
mixed,2,1,0.5,4.0,2048,2048,128,512,320,0,0,0,
mixed,2,1,0.5,4.0,2048,2048,256,1024,640,0,0,0,
mixed,2,1,0.5,4.0,2048,2048,512,2048,1280,0,0,0,
mixed,2,1,0.5,4.0,2048,2048,1024,4096,2560,0,0,0,
mixed,2,1,0.5,4.0,2048,2048,2048,8192,5120,0,0,0,
mixed,2,1,0.5,4.0,2048,2048,4096,16384,10240,0,0,0,
mixed,2,1,0.5,4.0,2048,4096,128,512,320,0,0,0,
mixed,2,1,0.5,4.0,2048,4096,256,1024,640,0,0,0,
mixed,2,1,0.5,4.0,2048,4096,512,2048,1280,0,0,0,
mixed,2,1,0.5,4.0,2048,4096,1024,4096,2560,0,0,0,
mixed,2,1,0.5,4.0,2048,4096,2048,8192,5120,0,0,0,
mixed,2,1,0.5,4.0,2048,4096,4096,16384,10240,0,0,0,
mixed,2,1,0.5,4.0,2048,8192,128,512,320,0,0,0,
mixed,2,1,0.5,4.0,2048,8192,256,1024,640,0,0,0,
mixed,2,1,0.5,4.0,2048,8192,512,2048,1280,0,0,0,
mixed,2,1,0.5,4.0,2048,8192,1024,4096,2560,0,0,0,
mixed,2,1,0.5,4.0,2048,8192,2048,8192,5120,0,0,0,
mixed,2,1,0.5,4.0,2048,8192,4096,16384,10240,0,0,0,
mixed,2,1,0.5,4.0,4096,0,128,512,320,0,0,0,
mixed,2,1,0.5,4.0,4096,0,256,1024,640,0,0,0,
mixed,2,1,0.5,4.0,4096,0,512,2048,1280,0,0,0,
mixed,2,1,0.5,4.0,4096,0,1024,4096,2560,0,0,0,
mixed,2,1,0.5,4.0,4096,0,2048,8192,5120,0,0,0,
mixed,2,1,0.5,4.0,4096,0,4096,16384,10240,0,0,0,
mixed,2,1,0.5,4.0,4096,512,128,512,320,0,0,0,
mixed,2,1,0.5,4.0,4096,512,256,1024,640,0,0,0,
mixed,2,1,0.5,4.0,4096,512,512,2048,1280,0,0,0,
mixed,2,1,0.5,4.0,4096,512,1024,4096,2560,0,0,0,
mixed,2,1,0.5,4.0,4096,512,2048,8192,5120,0,0,0,
mixed,2,1,0.5,4.0,4096,512,4096,16384,10240,0,0,0,
mixed,2,1,0.5,4.0,4096,1024,128,512,320,0,0,0,
mixed,2,1,0.5,4.0,4096,1024,256,1024,640,0,0,0,
mixed,2,1,0.5,4.0,4096,1024,512,2048,1280,0,0,0,
mixed,2,1,0.5,4.0,4096,1024,1024,4096,2560,0,0,0,
mixed,2,1,0.5,4.0,4096,1024,2048,8192,5120,0,0,0,
mixed,2,1,0.5,4.0,4096,1024,4096,16384,10240,0,0,0,
mixed,2,1,0.5,4.0,4096,2048,128,512,320,0,0,0,
mixed,2,1,0.5,4.0,4096,2048,256,1024,640,0,0,0,
mixed,2,1,0.5,4.0,4096,2048,512,2048,1280,0,0,0,
mixed,2,1,0.5,4.0,4096,2048,1024,4096,2560,0,0,0,
mixed,2,1,0.5,4.0,4096,2048,2048,8192,5120,0,0,0,
mixed,2,1,0.5,4.0,4096,2048,4096,16384,10240,0,0,0,
mixed,2,1,0.5,4.0,4096,4096,128,512,320,0,0,0,
mixed,2,1,0.5,4.0,4096,4096,256,1024,640,0,0,0,
mixed,2,1,0.5,4.0,4096,4096,512,2048,1280,0,0,0,
mixed,2,1,0.5,4.0,4096,4096,1024,4096,2560,0,0,0,
mixed,2,1,0.5,4.0,4096,4096,2048,8192,5120,0,0,0,
mixed,2,1,0.5,4.0,4096,4096,4096,16384,10240,0,0,0,
mixed,2,1,0.5,4.0,4096,8192,128,512,320,0,0,0,
mixed,2,1,0.5,4.0,4096,8192,256,1024,640,0,0,0,
mixed,2,1,0.5,4.0,4096,8192,512,2048,1280,0,0,0,
mixed,2,1,0.5,4.0,4096,8192,1024,4096,2560,0,0,0,
mixed,2,1,0.5,4.0,4096,8192,2048,8192,5120,0,0,0,
mixed,2,1,0.5,4.0,4096,8192,4096,16384,10240,0,0,0,
mixed,2,1,0.5,4.0,8192,0,128,512,320,0,0,0,
mixed,2,1,0.5,4.0,8192,0,256,1024,640,0,0,0,
mixed,2,1,0.5,4.0,8192,0,512,2048,1280,0,0,0,
mixed,2,1,0.5,4.0,8192,0,1024,4096,2560,0,0,0,
mixed,2,1,0.5,4.0,8192,0,2048,8192,5120,0,0,0,
mixed,2,1,0.5,4.0,8192,0,4096,16384,10240,0,0,0,
mixed,2,1,0.5,4.0,8192,512,128,512,320,0,0,0,
mixed,2,1,0.5,4.0,8192,512,256,1024,640,0,0,0,
mixed,2,1,0.5,4.0,8192,512,512,2048,1280,0,0,0,
mixed,2,1,0.5,4.0,8192,512,1024,4096,2560,0,0,0,
mixed,2,1,0.5,4.0,8192,512,2048,8192,5120,0,0,0,
mixed,2,1,0.5,4.0,8192,512,4096,16384,10240,0,0,0,
mixed,2,1,0.5,4.0,8192,1024,128,512,320,0,0,0,
mixed,2,1,0.5,4.0,8192,1024,256,1024,640,0,0,0,
mixed,2,1,0.5,4.0,8192,1024,512,2048,1280,0,0,0,
mixed,2,1,0.5,4.0,8192,1024,1024,4096,2560,0,0,0,
mixed,2,1,0.5,4.0,8192,1024,2048,8192,5120,0,0,0,
mixed,2,1,0.5,4.0,8192,1024,4096,16384,10240,0,0,0,
mixed,2,1,0.5,4.0,8192,2048,128,512,320,0,0,0,
mixed,2,1,0.5,4.0,8192,2048,256,1024,640,0,0,0,
mixed,2,1,0.5,4.0,8192,2048,512,2048,1280,0,0,0,
mixed,2,1,0.5,4.0,8192,2048,1024,4096,2560,0,0,0,
mixed,2,1,0.5,4.0,8192,2048,2048,8192,5120,0,0,0,
mixed,2,1,0.5,4.0,8192,2048,4096,16384,10240,0,0,0,
mixed,2,1,0.5,4.0,8192,4096,128,512,320,0,0,0,
mixed,2,1,0.5,4.0,8192,4096,256,1024,640,0,0,0,
mixed,2,1,0.5,4.0,8192,4096,512,2048,1280,0,0,0,
mixed,2,1,0.5,4.0,8192,4096,1024,4096,2560,0,0,0,
mixed,2,1,0.5,4.0,8192,4096,2048,8192,5120,0,0,0,
mixed,2,1,0.5,4.0,8192,4096,4096,16384,10240,0,0,0,
mixed,2,1,0.5,4.0,8192,8192,128,512,320,0,0,0,
mixed,2,1,0.5,4.0,8192,8192,256,1024,640,0,0,0,
mixed,2,1,0.5,4.0,8192,8192,512,2048,1280,0,0,0,
mixed,2,1,0.5,4.0,8192,8192,1024,4096,2560,0,0,0,
mixed,2,1,0.5,4.0,8192,8192,2048,8192,5120,0,0,0,
mixed,2,1,0.5,4.0,8192,8192,4096,16384,10240,0,0,0,
pure,4,1,0.25,4.0,0,0,128,512,224,0,0,0,
pure,4,1,0.25,4.0,0,0,256,1024,448,0,0,0,
pure,4,1,0.25,4.0,0,0,512,2048,896,0,0,0,
pure,4,1,0.25,4.0,0,0,1024,4096,1792,0,0,0,
pure,4,1,0.25,4.0,0,0,2048,8192,3584,0,0,0,
pure,4,1,0.25,4.0,0,0,4096,16384,7168,0,0,0,
mixed,4,1,0.25,4.0,16,0,128,512,224,0,0,0,
mixed,4,1,0.25,4.0,16,0,256,1024,448,0,0,0,
mixed,4,1,0.25,4.0,16,0,512,2048,896,0,0,0,
mixed,4,1,0.25,4.0,16,0,1024,4096,1792,0,0,0,
mixed,4,1,0.25,4.0,16,0,2048,8192,3584,0,0,0,
mixed,4,1,0.25,4.0,16,0,4096,16384,7168,0,0,0,
mixed,4,1,0.25,4.0,16,512,128,512,224,0,0,0,
mixed,4,1,0.25,4.0,16,512,256,1024,448,0,0,0,
mixed,4,1,0.25,4.0,16,512,512,2048,896,0,0,0,
mixed,4,1,0.25,4.0,16,512,1024,4096,1792,0,0,0,
mixed,4,1,0.25,4.0,16,512,2048,8192,3584,0,0,0,
mixed,4,1,0.25,4.0,16,512,4096,16384,7168,0,0,0,
mixed,4,1,0.25,4.0,16,1024,128,512,224,0,0,0,
mixed,4,1,0.25,4.0,16,1024,256,1024,448,0,0,0,
mixed,4,1,0.25,4.0,16,1024,512,2048,896,0,0,0,
mixed,4,1,0.25,4.0,16,1024,1024,4096,1792,0,0,0,
mixed,4,1,0.25,4.0,16,1024,2048,8192,3584,0,0,0,
mixed,4,1,0.25,4.0,16,1024,4096,16384,7168,0,0,0,
mixed,4,1,0.25,4.0,16,2048,128,512,224,0,0,0,
mixed,4,1,0.25,4.0,16,2048,256,1024,448,0,0,0,
mixed,4,1,0.25,4.0,16,2048,512,2048,896,0,0,0,
mixed,4,1,0.25,4.0,16,2048,1024,4096,1792,0,0,0,
mixed,4,1,0.25,4.0,16,2048,2048,8192,3584,0,0,0,
mixed,4,1,0.25,4.0,16,2048,4096,16384,7168,0,0,0,
mixed,4,1,0.25,4.0,16,4096,128,512,224,0,0,0,
mixed,4,1,0.25,4.0,16,4096,256,1024,448,0,0,0,
mixed,4,1,0.25,4.0,16,4096,512,2048,896,0,0,0,
mixed,4,1,0.25,4.0,16,4096,1024,4096,1792,0,0,0,
mixed,4,1,0.25,4.0,16,4096,2048,8192,3584,0,0,0,
