pc,n_label,skew_rate_label,kv_big_label,kp_label,alpha,n_samples
0,n<=128,sr<=15%,kvB<=16k,kp=0,0.0078,4
0,n<=128,sr<=15%,kvB<=1k,kp=0,0.2597,4
0,n<=128,sr<=15%,kvB<=4k,kp=0,0.0131,4
0,n<=128,sr<=40%,kvB<=16k,kp=0,0.003,2
0,n<=128,sr<=40%,kvB<=1k,kp=0,0.2324,2
0,n<=128,sr<=40%,kvB<=4k,kp=0,-0.0038,2
0,n<=128,sr<=5%,kvB<=16k,kp=0,0.0393,8
0,n<=128,sr<=5%,kvB<=1k,kp=0,0.1517,8
0,n<=128,sr<=5%,kvB<=4k,kp=0,0.0459,8
0,n<=128,sr<=70%,kvB<=16k,kp=0,-0.0007,2
0,n<=128,sr<=70%,kvB<=1k,kp=0,0.1711,2
0,n<=128,sr<=70%,kvB<=4k,kp=0,-0.021,2
0,n<=128,sr>70%,kvB<=16k,kp=0,0.0552,4
0,n<=128,sr>70%,kvB<=1k,kp=0,0.4041,4
0,n<=128,sr>70%,kvB<=4k,kp=0,0.0439,4
0,n<=16,sr<=15%,kvB<=16k,kp=0,0.0268,4
0,n<=16,sr<=15%,kvB<=1k,kp=0,0.428,4
0,n<=16,sr<=15%,kvB<=4k,kp=0,0.0151,4
0,n<=16,sr<=40%,kvB<=16k,kp=0,0.1793,4
0,n<=16,sr<=40%,kvB<=1k,kp=0,0.4696,4
0,n<=16,sr<=40%,kvB<=4k,kp=0,0.1147,4
0,n<=16,sr<=70%,kvB<=16k,kp=0,0.0061,2
0,n<=16,sr<=70%,kvB<=1k,kp=0,0.3202,2
0,n<=16,sr<=70%,kvB<=4k,kp=0,0.0378,2
0,n<=16,sr>70%,kvB<=16k,kp=0,0.8293,4
0,n<=16,sr>70%,kvB<=1k,kp=0,1.4075,4
0,n<=16,sr>70%,kvB<=4k,kp=0,1.2151,4
0,n<=2,sr<=70%,kvB<=16k,kp=0,0.2738,2
0,n<=2,sr<=70%,kvB<=1k,kp=0,0.6765,2
0,n<=2,sr<=70%,kvB<=4k,kp=0,0.108,2
0,n<=256,sr<=15%,kvB<=16k,kp=0,0.0011,4
0,n<=256,sr<=15%,kvB<=1k,kp=0,0.166,4
0,n<=256,sr<=15%,kvB<=4k,kp=0,-0.007,4
0,n<=256,sr<=40%,kvB<=16k,kp=0,-0.0021,2
0,n<=256,sr<=40%,kvB<=1k,kp=0,0.1673,2
0,n<=256,sr<=40%,kvB<=4k,kp=0,-0.0136,2
0,n<=256,sr<=5%,kvB<=16k,kp=0,0.012,8
0,n<=256,sr<=5%,kvB<=1k,kp=0,0.1038,8
0,n<=256,sr<=5%,kvB<=4k,kp=0,0.0035,8
0,n<=256,sr<=70%,kvB<=16k,kp=0,-0.0091,2
0,n<=256,sr<=70%,kvB<=1k,kp=0,0.1353,2
0,n<=256,sr<=70%,kvB<=4k,kp=0,-0.0295,2
0,n<=256,sr>70%,kvB<=16k,kp=0,-0.0122,4
0,n<=256,sr>70%,kvB<=1k,kp=0,0.3846,4
0,n<=256,sr>70%,kvB<=4k,kp=0,-0.0067,4
0,n<=32,sr<=15%,kvB<=16k,kp=0,0.0861,6
0,n<=32,sr<=15%,kvB<=1k,kp=0,0.4968,6
0,n<=32,sr<=15%,kvB<=4k,kp=0,0.1643,6
0,n<=32,sr<=40%,kvB<=16k,kp=0,0.0293,2
0,n<=32,sr<=40%,kvB<=1k,kp=0,0.2987,2
0,n<=32,sr<=40%,kvB<=4k,kp=0,0.0974,2
0,n<=32,sr<=5%,kvB<=16k,kp=0,0.1376,2
0,n<=32,sr<=5%,kvB<=1k,kp=0,0.4956,2
0,n<=32,sr<=5%,kvB<=4k,kp=0,0.2165,2
0,n<=32,sr<=70%,kvB<=16k,kp=0,0.003,2
0,n<=32,sr<=70%,kvB<=1k,kp=0,0.2557,2
0,n<=32,sr<=70%,kvB<=4k,kp=0,-0.0512,2
0,n<=32,sr>70%,kvB<=16k,kp=0,0.6857,4
0,n<=32,sr>70%,kvB<=1k,kp=0,0.9604,4
0,n<=32,sr>70%,kvB<=4k,kp=0,0.8942,4
0,n<=4,sr<=40%,kvB<=16k,kp=0,0.0971,2
0,n<=4,sr<=40%,kvB<=1k,kp=0,1.0238,4
0,n<=4,sr<=40%,kvB<=4k,kp=0,0.4328,3
0,n<=4,sr<=70%,kvB<=16k,kp=0,0.1283,2
0,n<=4,sr<=70%,kvB<=1k,kp=0,0.9689,2
0,n<=4,sr<=70%,kvB<=4k,kp=0,0.2302,2
0,n<=4,sr>70%,kvB<=16k,kp=0,0.2288,2
0,n<=4,sr>70%,kvB<=1k,kp=0,0.7634,1
0,n<=4,sr>70%,kvB<=4k,kp=0,-0.2423,2
0,n<=64,sr<=15%,kvB<=16k,kp=0,0.0744,4
0,n<=64,sr<=15%,kvB<=1k,kp=0,0.4702,4
0,n<=64,sr<=15%,kvB<=4k,kp=0,0.1346,4
0,n<=64,sr<=40%,kvB<=16k,kp=0,0.031,2
0,n<=64,sr<=40%,kvB<=1k,kp=0,0.4655,2
0,n<=64,sr<=40%,kvB<=4k,kp=0,0.0796,2
0,n<=64,sr<=5%,kvB<=16k,kp=0,0.1251,6
0,n<=64,sr<=5%,kvB<=1k,kp=0,0.3581,6
0,n<=64,sr<=5%,kvB<=4k,kp=0,0.1763,6
