layer,tokens,time_us
embedding,1,3.712
embedding,2,3.957
embedding,3,4.20233
embedding,4,4.40533
embedding,5,4.73567
embedding,6,4.97067
embedding,7,5.18367
embedding,8,5.493
embedding,9,5.89867
embedding,10,6.133
embedding,11,6.32533
embedding,12,6.48533
embedding,13,6.91133
embedding,14,7.136
embedding,15,7.46633
embedding,16,7.488
embedding,20,3.189
embedding,24,3.18967
embedding,28,3.14633
embedding,32,3.05067
embedding,36,3.21067
embedding,40,3.2
embedding,44,3.14633
embedding,48,3.04
embedding,52,3.28533
embedding,56,3.23167
embedding,60,3.27433
embedding,64,3.072
embedding,80,3.22167
embedding,96,3.232
embedding,112,3.221
embedding,128,3.307
embedding,144,3.68
embedding,160,3.69067
embedding,176,3.712
embedding,192,3.723
embedding,208,3.78633
embedding,224,3.85067
embedding,240,3.798
embedding,256,3.84
embedding,272,4.14933
embedding,288,4.19233
embedding,304,4.34067
embedding,320,4.25633
embedding,336,4.30933
embedding,352,4.363
embedding,368,4.30933
embedding,384,4.341
embedding,400,4.74733
embedding,416,4.82167
embedding,432,4.83233
embedding,448,4.82133
embedding,464,4.864
embedding,480,4.896
embedding,496,4.928
embedding,512,4.917
embedding,528,4.939
embedding,544,5.29033
embedding,560,5.29033
embedding,576,5.30133
embedding,592,5.409
embedding,608,5.32267
embedding,624,5.365
embedding,640,5.36533
embedding,656,5.50367
embedding,672,5.41867
embedding,688,5.515
embedding,704,5.51467
embedding,720,5.547
embedding,736,5.51433
embedding,752,5.50433
embedding,768,5.57867
embedding,784,5.504
embedding,800,5.536
embedding,816,5.57833
embedding,832,5.643
embedding,848,5.58933
embedding,864,5.696
embedding,880,5.66433
embedding,896,5.69633
embedding,912,5.70667
embedding,928,5.792
embedding,944,5.76
embedding,960,5.78167
embedding,976,5.85633
embedding,992,5.87733
embedding,1008,5.88867
embedding,1024,5.98433
embedding,1040,6.016
embedding,1056,6.03767
embedding,1072,6.08
embedding,1088,6.20767
embedding,1104,6.29267
embedding,1120,6.314
embedding,1136,6.389
embedding,1152,6.41067
embedding,1168,6.379
embedding,1184,6.368
embedding,1200,6.44267
embedding,1216,6.56
embedding,1232,6.47467
embedding,1248,6.464
embedding,1264,6.55
embedding,1280,6.50733
embedding,1296,6.52767
embedding,1312,6.581
embedding,1328,6.613
embedding,1344,6.571
embedding,1360,6.66667
embedding,1376,6.603
embedding,1392,6.688
embedding,1408,6.688
embedding,1424,6.74133
embedding,1440,6.72
embedding,1456,6.741
embedding,1472,6.77333
embedding,1488,6.79467
embedding,1504,7.02933
embedding,1520,6.89033
embedding,1536,6.80567
embedding,1552,7.00833
embedding,1568,6.93333
embedding,1584,6.93333
embedding,1600,6.923
embedding,1616,7.04
embedding,1632,7.019
embedding,1648,7.029
embedding,1664,7.02933
embedding,1680,7.10367
embedding,1696,7.136
embedding,1712,7.15733
embedding,1728,7.179
embedding,1744,7.253
embedding,1760,7.21067
embedding,1776,7.32767
embedding,1792,7.33833
embedding,1808,7.38133
embedding,1824,7.424
embedding,1840,7.47733
embedding,1856,7.50967
embedding,1872,7.47733
embedding,1888,7.49867
embedding,1904,7.531
embedding,1920,7.552
embedding,1936,7.65867
embedding,1952,7.63733
embedding,1968,7.75433
embedding,1984,7.76533
embedding,2000,7.78633
embedding,2016,7.808
embedding,2032,7.81867
embedding,2048,7.797
layernorm,1,2.33067
layernorm,2,2.304
layernorm,3,2.46967
layernorm,4,2.38417
layernorm,5,2.36833
layernorm,6,2.36783
layernorm,7,2.37883
layernorm,8,2.41067
layernorm,9,2.384
layernorm,10,2.40533
layernorm,11,2.3255
layernorm,12,2.32533
layernorm,13,2.34133
layernorm,14,2.36267
layernorm,15,2.352
layernorm,16,2.36817
layernorm,20,2.29333
layernorm,24,2.38933
layernorm,28,2.31467
layernorm,32,2.38433
layernorm,36,2.34133
layernorm,40,2.30383
layernorm,44,2.32517
layernorm,48,2.30383
layernorm,52,2.3095
layernorm,56,2.32
layernorm,60,2.3465
layernorm,64,2.3255
layernorm,80,2.32
layernorm,96,2.35733
layernorm,112,2.52267
layernorm,128,2.49567
layernorm,144,2.656
layernorm,160,2.72
layernorm,176,2.67217
layernorm,192,2.77833
layernorm,208,2.81067
layernorm,224,2.896
layernorm,240,2.87983
layernorm,256,3.3755
layernorm,272,3.47733
layernorm,288,3.413
layernorm,304,3.52533
layernorm,320,3.52
layernorm,336,3.55217
layernorm,352,3.69067
layernorm,368,3.72783
layernorm,384,3.68
layernorm,400,3.79717
layernorm,416,3.856
layernorm,432,3.88783
layernorm,448,3.94667
layernorm,464,4.0425
layernorm,480,4.12817
layernorm,496,4.048
layernorm,512,4.14917
layernorm,528,4.25083
layernorm,544,4.28267
layernorm,560,4.3945
layernorm,576,4.33033
layernorm,592,4.352
layernorm,608,4.52783
layernorm,624,4.58117
layernorm,640,4.50667
layernorm,656,4.592
layernorm,672,4.74133
layernorm,688,4.7465
layernorm,704,4.90133
layernorm,720,4.97067
layernorm,736,5.0185
layernorm,752,5.09333
layernorm,768,5.088
layernorm,784,5.04533
layernorm,800,5.28533
layernorm,816,5.25883
layernorm,832,5.37633
layernorm,848,5.4135
layernorm,864,5.46683
layernorm,880,5.52517
layernorm,896,5.50917
layernorm,912,5.61083
layernorm,928,5.84517
layernorm,944,5.765
layernorm,960,5.87733
layernorm,976,5.95733
layernorm,992,5.88817
layernorm,1008,6.04267
layernorm,1024,6.0905
layernorm,1040,6.08
layernorm,1056,6.1225
layernorm,1072,7.2265
layernorm,1088,7.48267
layernorm,1104,7.58933
layernorm,1120,7.67467
layernorm,1136,7.74383
layernorm,1152,7.71217
layernorm,1168,7.67483
layernorm,1184,7.86133
layernorm,1200,7.93583
layernorm,1216,7.88233
layernorm,1232,7.96283
layernorm,1248,8.05867
layernorm,1264,8.00533
layernorm,1280,8.112
layernorm,1296,8.13867
layernorm,1312,8.22917
layernorm,1328,8.17083
layernorm,1344,8.26667
layernorm,1360,8.21867
layernorm,1376,8.22933
layernorm,1392,8.28283
layernorm,1408,8.43733
layernorm,1424,8.39467
layernorm,1440,8.37333
layernorm,1456,8.40533
layernorm,1472,8.45333
layernorm,1488,8.4585
layernorm,1504,8.52233
layernorm,1520,8.58633
layernorm,1536,8.544
layernorm,1552,8.70933
layernorm,1568,8.75717
layernorm,1584,8.885
layernorm,1600,8.84817
layernorm,1616,8.76817
layernorm,1632,8.8745
layernorm,1648,8.97617
layernorm,1664,9.093
layernorm,1680,9.09883
layernorm,1696,9.13567
layernorm,1712,9.15183
layernorm,1728,9.33333
layernorm,1744,9.4295
layernorm,1760,9.51467
layernorm,1776,9.3865
layernorm,1792,9.48267
layernorm,1808,9.62683
layernorm,1824,9.72267
layernorm,1840,9.8185
layernorm,1856,9.776
layernorm,1872,9.76533
layernorm,1888,9.8665
layernorm,1904,10.059
layernorm,1920,10.0532
layernorm,1936,10.1067
layernorm,1952,10.032
layernorm,1968,10.24
layernorm,1984,10.1547
layernorm,2000,10.2773
layernorm,2016,10.3092
layernorm,2032,10.3522
layernorm,2048,10.4853
o_proj,1,8.18133
o_proj,2,7.15733
o_proj,3,7.17867
o_proj,4,7.27433
o_proj,5,7.317
o_proj,6,7.2
o_proj,7,7.328
o_proj,8,7.24267
o_proj,9,7.37067
o_proj,10,7.65867
o_proj,11,7.62633
o_proj,12,7.552
o_proj,13,7.435
o_proj,14,7.40267
o_proj,15,7.41333
o_proj,16,7.43467
o_proj,20,7.52
o_proj,24,7.26367
o_proj,28,7.41333
o_proj,32,7.49867
o_proj,36,7.65833
o_proj,40,7.56233
o_proj,44,7.616
o_proj,48,7.659
o_proj,52,7.275
o_proj,56,7.17867
o_proj,60,7.20033
o_proj,64,7.30667
o_proj,80,7.776
o_proj,96,7.72267
o_proj,112,7.92533
o_proj,128,8.245
o_proj,144,8.18133
o_proj,160,8.352
o_proj,176,8.39467
o_proj,192,8.78967
o_proj,208,9.003
o_proj,224,9.62133
o_proj,240,10.2613
o_proj,256,10.0373
o_proj,272,10.4
o_proj,288,10.656
o_proj,304,11.2853
o_proj,320,10.4107
o_proj,336,10.944
o_proj,352,10.9547
o_proj,368,10.9867
o_proj,384,10.933
o_proj,400,13.728
o_proj,416,14.9647
o_proj,432,13.8987
o_proj,448,14.0373
o_proj,464,14.6347
o_proj,480,13.7387
o_proj,496,12.4053
o_proj,512,12.096
o_proj,528,13.461
o_proj,544,13.4293
o_proj,560,13.184
o_proj,576,17.0133
o_proj,592,16.7577
o_proj,608,14.88
o_proj,624,14.1117
o_proj,640,13.9307
o_proj,656,15.3067
o_proj,672,17.3653
o_proj,688,15.2213
o_proj,704,16.0427
o_proj,720,15.2427
o_proj,736,16.1177
o_proj,752,16.5013
o_proj,768,16.2983
o_proj,784,16.4587
o_proj,800,16.4267
o_proj,816,18.5063
o_proj,832,18.5707
o_proj,848,18.7623
o_proj,864,18.9227
o_proj,880,18.6347
o_proj,896,19.3923
o_proj,912,20.2773
o_proj,928,19.9893
o_proj,944,20.224
o_proj,960,20.043
o_proj,976,19.5943
o_proj,992,19.456
o_proj,1008,19.6053
o_proj,1024,19.52
o_proj,1040,26.2827
o_proj,1056,26.5603
o_proj,1072,21.4083
o_proj,1088,34.9867
o_proj,1104,21.653
o_proj,1120,21.6317
o_proj,1136,21.653
o_proj,1152,23.0823
o_proj,1168,26.176
o_proj,1184,23.1357
o_proj,1200,25.6107
o_proj,1216,25.2687
o_proj,1232,26.2827
o_proj,1248,23.0397
o_proj,1264,23.1147
o_proj,1280,25.3757
o_proj,1296,24.896
o_proj,1312,24.6287
o_proj,1328,24.8957
o_proj,1344,26.944
o_proj,1360,24.9707
o_proj,1376,27.1893
o_proj,1392,24.9493
o_proj,1408,25.451
o_proj,1424,27.5307
o_proj,1440,27.723
o_proj,1456,27.7227
o_proj,1472,27.9997
o_proj,1488,27.9253
o_proj,1504,27.787
o_proj,1520,27.8717
o_proj,1536,27.861
o_proj,1552,27.029
o_proj,1568,28.7787
o_proj,1584,26.9543
o_proj,1600,29.4613
o_proj,1616,28.8957
o_proj,1632,29.2267
o_proj,1648,29.0347
o_proj,1664,28.8747
o_proj,1680,33.6423
o_proj,1696,32.1917
o_proj,1712,30.6453
o_proj,1728,32.2667
o_proj,1744,30.1227
o_proj,1760,30.8907
o_proj,1776,33.408
o_proj,1792,33.9627
o_proj,1808,41.088
o_proj,1824,38.56
o_proj,1840,40.32
o_proj,1856,39.04
o_proj,1872,39.061
o_proj,1888,37.909
o_proj,1904,38.0263
o_proj,1920,39.232
o_proj,1936,36.096
o_proj,1952,35.0293
o_proj,1968,34.9013
o_proj,1984,35.1573
o_proj,2000,34.9013
o_proj,2016,34.9117
o_proj,2032,35.0187
o_proj,2048,35.0613
qkv_proj,1,11.125
qkv_proj,2,10.0053
qkv_proj,3,9.96267
qkv_proj,4,9.84533
qkv_proj,5,9.87733
qkv_proj,6,9.984
qkv_proj,7,9.888
qkv_proj,8,9.845
qkv_proj,9,9.963
qkv_proj,10,9.83467
qkv_proj,11,9.89833
qkv_proj,12,9.90867
qkv_proj,13,9.87733
qkv_proj,14,10.0267
qkv_proj,15,9.83467
qkv_proj,16,10.2827
qkv_proj,20,10.2933
qkv_proj,24,10.1973
qkv_proj,28,8.53333
qkv_proj,32,10.5067
qkv_proj,36,8.66133
qkv_proj,40,8.704
qkv_proj,44,8.77867
qkv_proj,48,8.46933
qkv_proj,52,8.46933
qkv_proj,56,8.91767
qkv_proj,60,8.72533
qkv_proj,64,8.75733
qkv_proj,80,8.94933
qkv_proj,96,8.992
qkv_proj,112,8.91767
qkv_proj,128,9.12
qkv_proj,144,9.38667
qkv_proj,160,9.46133
qkv_proj,176,9.77067
qkv_proj,192,9.10967
qkv_proj,208,10.1653
qkv_proj,224,9.52533
qkv_proj,240,9.536
qkv_proj,256,11.0933
qkv_proj,272,10.1543
qkv_proj,288,10.325
