pc,n_label,skew_rate_label,kv_big_label,kp_label,alpha,n_samples
0,n<=128,sr<=15%,kvB<=16k,kp=0,0.0761,4
0,n<=128,sr<=15%,kvB<=1k,kp=0,0.44,4
0,n<=128,sr<=15%,kvB<=4k,kp=0,0.1343,4
0,n<=128,sr<=40%,kvB<=16k,kp=0,0.0406,2
0,n<=128,sr<=40%,kvB<=1k,kp=0,0.4047,2
0,n<=128,sr<=40%,kvB<=4k,kp=0,0.0503,2
0,n<=128,sr<=5%,kvB<=16k,kp=0,0.0946,8
0,n<=128,sr<=5%,kvB<=1k,kp=0,0.2624,8
0,n<=128,sr<=5%,kvB<=4k,kp=0,0.1293,8
0,n<=128,sr<=70%,kvB<=16k,kp=0,0.0064,2
0,n<=128,sr<=70%,kvB<=1k,kp=0,0.4881,2
0,n<=128,sr<=70%,kvB<=4k,kp=0,0.0605,2
0,n<=128,sr>70%,kvB<=16k,kp=0,0.0105,4
0,n<=128,sr>70%,kvB<=1k,kp=0,0.5673,4
0,n<=128,sr>70%,kvB<=4k,kp=0,0.2324,4
0,n<=16,sr<=15%,kvB<=16k,kp=0,0.0304,4
0,n<=16,sr<=15%,kvB<=1k,kp=0,0.7406,4
0,n<=16,sr<=15%,kvB<=4k,kp=0,0.0868,4
0,n<=16,sr<=40%,kvB<=16k,kp=0,0.0237,4
0,n<=16,sr<=40%,kvB<=1k,kp=0,0.7536,4
0,n<=16,sr<=40%,kvB<=4k,kp=0,0.0661,4
0,n<=16,sr<=70%,kvB<=16k,kp=0,0.0183,2
0,n<=16,sr<=70%,kvB<=1k,kp=0,0.6977,2
0,n<=16,sr<=70%,kvB<=4k,kp=0,0.0219,2
0,n<=16,sr>70%,kvB<=16k,kp=0,0.0207,4
0,n<=16,sr>70%,kvB<=1k,kp=0,0.8012,3
0,n<=16,sr>70%,kvB<=4k,kp=0,0.1855,4
0,n<=2,sr<=70%,kvB<=16k,kp=0,0.7985,2
0,n<=2,sr<=70%,kvB<=1k,kp=0,0.9403,2
0,n<=2,sr<=70%,kvB<=4k,kp=0,0.6071,2
0,n<=256,sr<=15%,kvB<=16k,kp=0,0.0059,4
0,n<=256,sr<=15%,kvB<=1k,kp=0,0.2382,4
0,n<=256,sr<=15%,kvB<=4k,kp=0,0.0042,4
0,n<=256,sr<=40%,kvB<=16k,kp=0,0.0014,2
0,n<=256,sr<=40%,kvB<=1k,kp=0,0.2449,2
0,n<=256,sr<=40%,kvB<=4k,kp=0,-0.0278,2
0,n<=256,sr<=5%,kvB<=16k,kp=0,0.0278,8
0,n<=256,sr<=5%,kvB<=1k,kp=0,0.1389,8
0,n<=256,sr<=5%,kvB<=4k,kp=0,0.0231,8
0,n<=256,sr<=70%,kvB<=16k,kp=0,0.0005,2
0,n<=256,sr<=70%,kvB<=1k,kp=0,0.2073,2
0,n<=256,sr<=70%,kvB<=4k,kp=0,-0.0488,2
0,n<=256,sr>70%,kvB<=16k,kp=0,0.0396,4
0,n<=256,sr>70%,kvB<=1k,kp=0,0.5023,4
0,n<=256,sr>70%,kvB<=4k,kp=0,0.0395,4
0,n<=32,sr<=15%,kvB<=16k,kp=0,0.0201,6
0,n<=32,sr<=15%,kvB<=1k,kp=0,0.4158,6
0,n<=32,sr<=15%,kvB<=4k,kp=0,0.0185,6
0,n<=32,sr<=40%,kvB<=16k,kp=0,0.1594,2
