layer,tokens,time_us
embedding,1,3.30667
embedding,2,3.59467
embedding,3,3.88233
embedding,4,4.09667
embedding,5,4.36233
embedding,6,4.715
embedding,7,4.88533
embedding,8,4.896
embedding,9,5.40733
embedding,10,5.71733
embedding,11,5.97333
embedding,12,6.14433
embedding,13,6.528
embedding,14,6.82667
embedding,15,7.09367
embedding,16,7.28567
embedding,20,2.84833
embedding,24,2.592
embedding,28,2.83733
embedding,32,2.69867
embedding,36,2.731
embedding,40,2.69867
embedding,44,2.95467
embedding,48,2.73067
embedding,52,2.955
embedding,56,2.624
embedding,60,2.84833
embedding,64,2.85833
embedding,80,2.85867
embedding,96,2.83733
embedding,112,2.83733
embedding,128,2.849
embedding,144,3.24267
embedding,160,3.25333
embedding,176,3.285
embedding,192,3.317
embedding,208,3.32833
embedding,224,3.36
embedding,240,3.38133
embedding,256,3.328
embedding,272,3.712
embedding,288,3.69067
embedding,304,3.691
embedding,320,3.77633
embedding,336,3.808
embedding,352,3.82933
embedding,368,3.87233
embedding,384,3.904
embedding,400,4.19167
embedding,416,4.288
embedding,432,4.31967
embedding,448,4.29867
embedding,464,4.33067
embedding,480,4.34133
embedding,496,4.384
embedding,512,4.42633
embedding,528,4.544
embedding,544,4.78967
embedding,560,4.87433
embedding,576,4.981
embedding,592,4.91767
embedding,608,4.95
embedding,624,4.95967
embedding,640,4.95933
embedding,656,4.992
embedding,672,5.09867
embedding,688,5.003
embedding,704,5.088
embedding,720,5.10933
embedding,736,5.10933
embedding,752,5.248
embedding,768,5.269
embedding,784,5.184
embedding,800,5.20533
embedding,816,5.24833
embedding,832,5.36533
embedding,848,5.23767
embedding,864,5.36533
embedding,880,5.46133
embedding,896,5.472
embedding,912,5.51467
embedding,928,5.51467
embedding,944,5.56767
embedding,960,5.632
embedding,976,5.57867
embedding,992,5.54667
embedding,1008,5.63133
embedding,1024,5.643
embedding,1040,5.73967
embedding,1056,5.73833
embedding,1072,6.112
embedding,1088,6.13333
embedding,1104,6.15467
embedding,1120,6.155
embedding,1136,6.16533
embedding,1152,6.176
embedding,1168,6.28233
embedding,1184,6.18667
embedding,1200,6.12233
embedding,1216,6.22933
embedding,1232,6.24
embedding,1248,6.33567
embedding,1264,6.29333
embedding,1280,6.28267
embedding,1296,6.25
embedding,1312,6.37867
embedding,1328,6.38933
embedding,1344,6.40033
embedding,1360,6.39967
embedding,1376,6.35733
embedding,1392,6.528
embedding,1408,6.38967
embedding,1424,6.69867
embedding,1440,6.69867
embedding,1456,6.83667
embedding,1472,6.816
embedding,1488,6.954
embedding,1504,6.976
embedding,1520,6.98733
embedding,1536,6.90133
embedding,1552,7.008
embedding,1568,7.19933
embedding,1584,7.12533
embedding,1600,7.16767
embedding,1616,7.08367
embedding,1632,7.30667
embedding,1648,7.232
embedding,1664,7.21067
embedding,1680,7.36033
embedding,1696,7.40267
embedding,1712,7.456
embedding,1728,7.40267
embedding,1744,7.50933
embedding,1760,7.52
embedding,1776,7.734
embedding,1792,7.65867
embedding,1808,7.659
embedding,1824,7.69067
embedding,1840,7.68
embedding,1856,7.75433
embedding,1872,7.73367
embedding,1888,7.808
embedding,1904,7.69
embedding,1920,7.82933
embedding,1936,8.05333
embedding,1952,7.83
embedding,1968,8.032
embedding,1984,7.95733
embedding,2000,7.97867
embedding,2016,8.01067
embedding,2032,8.149
embedding,2048,8.15
final_layernorm,1,2.82667
final_layernorm,2,2.50667
final_layernorm,3,2.51733
final_layernorm,4,2.624
final_layernorm,5,2.58167
final_layernorm,6,2.55967
final_layernorm,7,2.54933
final_layernorm,8,2.47433
final_layernorm,9,2.528
final_layernorm,10,2.56
final_layernorm,11,2.53867
final_layernorm,12,2.624
final_layernorm,13,2.51767
final_layernorm,14,2.61333
final_layernorm,15,2.54933
final_layernorm,16,2.53867
final_layernorm,20,2.56033
final_layernorm,24,2.52833
final_layernorm,28,2.54967
final_layernorm,32,2.64533
final_layernorm,36,2.58133
final_layernorm,40,2.60267
final_layernorm,44,2.634
final_layernorm,48,2.56
final_layernorm,52,2.61333
final_layernorm,56,2.60267
final_layernorm,60,2.63467
final_layernorm,64,2.688
final_layernorm,80,2.709
final_layernorm,96,2.73067
final_layernorm,112,2.90167
final_layernorm,128,3.02933
final_layernorm,144,3.34933
final_layernorm,160,3.32767
final_layernorm,176,3.45633
final_layernorm,192,3.52033
final_layernorm,208,3.52
final_layernorm,224,3.54133
final_layernorm,240,3.648
final_layernorm,256,3.872
final_layernorm,272,4.39467
final_layernorm,288,4.49067
final_layernorm,304,4.48
final_layernorm,320,4.672
final_layernorm,336,4.544
final_layernorm,352,4.58733
final_layernorm,368,4.59733
final_layernorm,384,4.875
final_layernorm,400,5.24833
final_layernorm,416,5.19467
final_layernorm,432,5.64267
final_layernorm,448,5.39733
final_layernorm,464,5.41833
final_layernorm,480,5.60033
final_layernorm,496,5.56833
final_layernorm,512,5.54667
final_layernorm,528,5.824
final_layernorm,544,6.13333
final_layernorm,560,6.16533
final_layernorm,576,6.27233
final_layernorm,592,6.47467
final_layernorm,608,6.48533
final_layernorm,624,6.48533
final_layernorm,640,6.45333
final_layernorm,656,6.54933
final_layernorm,672,6.912
final_layernorm,688,7.09333
final_layernorm,704,7.11467
final_layernorm,720,7.22133
final_layernorm,736,7.435
final_layernorm,752,7.28533
final_layernorm,768,7.36033
final_layernorm,784,7.403
final_layernorm,800,7.75467
final_layernorm,816,7.79767
final_layernorm,832,7.97867
